time [min/hours],Temperature [degC],solvent 1,ratio,solvent 2,Al,Co,Li,Mn,Ni
60,95,0.5,10,0.02,0.0,0.08604805314728348,0.18835301797713877,0.25216676918098424,0.055316212032689216
60,95,0.5,10,0.04,0.030280723124825416,0.3769517411359221,0.5032842329779929,0.5897842704928383,0.40958036944886056
60,95,0.5,10,0.06,0.0,0.4247264258649498,0.5874558568874125,0.6756173584946904,0.5001293392357798
60,95,0.5,10,0.08,0.06730982785736551,0.45274518788555224,0.6122512609508398,0.6968476690435154,0.5431015731870105
60,95,0.5,10,0.15,0.06144610340788126,0.41330409715462196,0.5589147304267371,0.636141486237333,0.4957890472952841
60,95,0.5,15,0.0,0.0,0.04820736658838175,0.16628780891059877,0.22941627271882511,0.030815586221801566
60,95,0.5,15,0.02,0.0,0.049479255940447074,0.17067509883118578,0.23546912594668942,0.03162861582217832
60,95,0.5,15,0.04,0.0010234548510185243,0.34511090738539696,0.4912533526592958,0.5791737694118168,0.3922262558889641
60,95,0.5,15,0.06,0.0,0.3948374610183511,0.5776495359100158,0.6672715297762222,0.4852148958472459
60,95,0.5,15,0.08,0.04029801639401048,0.42439248906177274,0.6034838995384952,0.6894776395289555,0.5296716279166269
60,95,0.5,15,0.15,0.03678743745600531,0.3874213558184075,0.5509111414545985,0.6294134999968969,0.4835290574525964
60,95,0.5,20,0.0,0.0,0.0,0.06301782927284032,0.1253164861527794,0.0
60,95,0.5,20,0.02,0.0,0.0,0.06468047363021912,0.12862280042910657,0.0
60,95,0.5,20,0.04,0.0,0.2241771853060108,0.3886962205667992,0.47616487614474257,0.2876447901490018
60,95,0.5,20,0.06,0.0,0.27816813969229814,0.47968176224010906,0.568941743555762,0.38535464329850533
60,95,0.5,20,0.08,0.0,0.3115053133615214,0.5088368401377459,0.5944517503631268,0.43350116610780215
60,95,0.5,20,0.15,0.0,0.28436839472337083,0.46450930112434974,0.5426658318186399,0.39573652656677694
60,95,0.5,25,0.0,0.0,0.0,0.0,0.006912515562493155,0.0
60,95,0.5,25,0.02,0.0,0.0,0.0,0.007094893393180003,0.0
60,95,0.5,25,0.04,0.0,0.0624863882142924,0.21308610999824026,0.34477417651973485,0.11028950182154759
60,95,0.5,25,0.06,0.0,0.1194779483581809,0.3066327232080927,0.43889729722272336,0.21052546894020427
60,95,0.5,25,0.08,0.0,0.1561112322379856,0.3394337113694761,0.4669738823726448,0.262043231952066
60,95,0.5,25,0.15,0.0,0.14251153545584577,0.3098637983908646,0.4262932528342774,0.2392152236962169
60,95,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0
60,95,0.5,30,0.02,0.0,0.0,0.0,0.0,0.0
60,95,0.5,30,0.04,0.0,0.0,0.08832326792958833,0.16849941709322958,0.0
60,95,0.5,30,0.06,0.0,0.0,0.18316167376475756,0.26516184577612345,0.07991558666363796
60,95,0.5,30,0.08,0.0,0.005207498368375927,0.2183496647181627,0.2969431233150011,0.13368962810623725
60,95,0.5,30,0.15,0.0,0.004753844920233931,0.19932804026438658,0.27107479609257695,0.12204319896020237
60,95,0.75,10,0.0,0.0,0.20017595854876621,0.24971643626323545,0.3318562579329985,0.13932773885865832
60,95,0.75,10,0.02,0.0,0.2054573437028176,0.2563048831914608,0.3406118583888856,0.14300372201312622
60,95,0.75,10,0.04,0.13595738427816959,0.5032943141795483,0.5770912713960923,0.6849004803338727,0.5042052507655936
60,95,0.75,10,0.06,0.1006015644828766,0.5485744262032342,0.6606383533380182,0.7696121799108078,0.5936465582802009
60,95,0.75,10,0.08,0.16812881615429892,0.5739199142599575,0.6840754434945681,0.788932162399889,0.6349465690973205
60,95,0.75,10,0.15,0.15348220240806237,0.5239226354013191,0.6244819185811572,0.7202039995604015,0.5796329270947744
60,95,0.75,15,0.0,0.0,0.1663531572345131,0.2335255491759642,0.31701069680392874,0.11761766828129677
60,95,0.75,15,0.02,0.0,0.17074217128657343,0.23968682037685374,0.3253746162272154,0.12072085915206578
60,95,0.75,15,0.04,0.1083931290718927,0.4734306202031455,0.5662283330419584,0.6758744628349611,0.48838412989107316
60,95,0.75,15,0.06,0.07311746117408341,0.5206266318531941,0.6519950536490707,0.7628362109248034,0.580251828949638
60,95,0.75,15,0.08,0.14273406591029264,0.5474685519595599,0.6764515201882435,0.7831016157024588,0.6230117040460843
60,95,0.75,15,0.15,0.13029972669567055,0.4997755948438484,0.6175221566152682,0.7148813834329264,0.5687377729183278
60,95,0.75,20,0.0,0.0,0.04678741327492342,0.13018527742281416,0.2132149240937974,0.01192284684445222
60,95,0.75,20,0.02,0.0,0.048021838985500206,0.1336200484934606,0.21884032558004146,0.01223741582056996
60,95,0.75,20,0.04,0.056157757953982874,0.3533536150570295,0.4636788537353364,0.5732730761390331,0.38422717894289876
60,95,0.75,20,0.06,0.02158403138835147,0.404807152190836,0.5540603330003099,0.6649300771131853,0.4808318218746505
60,95,0.75,20,0.08,0.09393546379032024,0.43541963562093466,0.5818471804363196,0.6884986626515538,0.5272848867887735
60,95,0.75,20,0.15,0.08575223567583946,0.39748786778756157,0.531159314393372,0.6285198071090016,0.4813502382991622
60,95,0.75,25,0.0,0.0,0.0,0.0,0.09159081129947094,0.0
60,95,0.75,25,0.02,0.0,0.0,0.0,0.09400731703048883,0.0
60,95,0.75,25,0.04,0.0,0.18710203156923486,0.284415437865998,0.43840283508663735,0.2027523201921035
60,95,0.75,25,0.06,0.0,0.24165826471315943,0.3774263017779059,0.5314689117280803,0.3019623296888657
60,95,0.75,25,0.08,0.0,0.2756712080894334,0.4089406972466089,0.5576817301980082,0.35187577741230197
60,95,0.75,25,0.15,0.0,0.25165599286223456,0.373315653457644,0.5090990476907695,0.32122196852754453
60,95,0.75,30,0.0,0.0,0.0,0.0,0.0,0.0
60,95,0.75,30,0.02,0.0,0.0,0.0,0.0,0.0
60,95,0.75,30,0.04,0.0,0.02565067810512267,0.15669183893024274,0.2580942788035754,0.06725208529775961
60,95,0.75,30,0.06,0.0,0.08320886188340575,0.2510455013593032,0.35377724811367567,0.16792549539645177
60,95,0.75,30,0.08,0.0,0.12051680763727365,0.2850113833743933,0.3837864782867591,0.2201688819078463
60,95,0.75,30,0.15,0.0,0.1100179343818397,0.26018249478140376,0.35035275504361896,0.20098877557029127
60,95,1.0,10,0.0,0.014546098538831103,0.3490448389433102,0.35803705934295815,0.4246348445982765,0.2639778814205901
60,95,1.0,10,0.02,0.014929878636245265,0.3582539379972506,0.367483406564293,0.4358382887102291,0.2709425982329666
60,95,1.0,10,0.04,0.22295619614843892,0.6639546495853584,0.695318688800283,0.787033796861211,0.640204078884418
60,95,1.0,10,0.06,0.18494645881866864,0.7058679038932457,0.7771160604615691,0.8704610770836713,0.7274915475766083
60,95,1.0,10,0.08,0.2512244848373207,0.727687073039213,0.7980887642187856,0.8877011737631545,0.7660922789216041
60,95,1.0,10,0.15,0.22933895636471255,0.6642943023605802,0.7285629200946132,0.8103687062445487,0.699353822302455
60,95,1.0,15,0.0,0.0,0.3176631885456939,0.343705858032649,0.4113388293511197,0.24440576787387133
60,95,1.0,15,0.02,0.0,0.32604432312418996,0.35277409494350553,0.42219147520514244,0.2508540996484604
60,95,1.0,15,0.04,0.1967114384371142,0.6367382063725192,0.6864960343578862,0.7797268423773777,0.6267276102473635
60,95,1.0,15,0.06,0.15873969884280414,0.6805143601641063,0.7704860290007821,0.8653864299764243,0.7164076701652419
60,95,1.0,15,0.08,0.2270923668983855,0.7037734715399535,0.7924368050898563,0.8835383234880572,0.7564234844857258
60,95,1.0,15,0.15,0.20730911820396702,0.6424639444863548,0.7234033338031619,0.8065685044520589,0.6905273290302706
60,95,1.0,20,0.0,0.0,0.1994717410841529,0.24112395876206683,0.3079612229211006,0.1397959808545015
60,95,1.0,20,0.02,0.0,0.2047345463663632,0.24748570422505198,0.3160863836174841,0.1434843179716971
60,95,1.0,20,0.04,0.14550537572265018,0.5181860505969552,0.5848282465645546,0.6776543610208946,0.5238079182448586
60,95,1.0,20,0.06,0.10820072031931655,0.5661958784368815,0.6734362679650439,0.7680225756192649,0.6182201099005042
60,95,1.0,20,0.08,0.1792811343554188,0.5931973670430855,0.6987053307139524,0.7894740175682313,0.6619123420446831
60,95,1.0,20,0.15,0.16366298163803403,0.5415207246381865,0.6378373169166348,0.7206986507839804,0.6042495651956376
60,95,1.0,25,0.0,0.0,0.042303675885523716,0.07268904533072604,0.18296459679762808,0.0
60,95,1.0,25,0.02,0.0,0.043419803953074744,0.07460685228245709,0.18779188231307117,0.0
60,95,1.0,25,0.04,0.036375801714876706,0.34665700283956624,0.4009897068417584,0.5391429177653774,0.3373523176156209
60,95,1.0,25,0.06,0.002525570927164889,0.3978898409929982,0.49231878633971593,0.6309868370843389,0.43447091609782895
60,95,1.0,25,0.08,0.07489380231652663,0.4284139588797797,0.5214199923879368,0.6551640909345726,0.4817340575786912
60,95,1.0,25,0.15,0.06836939668750208,0.3910924935727632,0.4759962666830898,0.5980891908679237,0.4397675890627394
60,95,1.0,30,0.0,0.0,0.0,0.0,0.014179331879677569,0.0
60,95,1.0,30,0.02,0.0,0.0,0.0,0.014553435310613264,0.0
60,95,1.0,30,0.04,0.0,0.1800510286671992,0.26940951250705875,0.3546338845578793,0.1975242168029238
60,95,1.0,30,0.06,0.0,0.2344032708129472,0.3621550954131575,0.4491762236840625,0.29619099571818064
60,95,1.0,30,0.08,0.0,0.26834167730979497,0.3937945810961413,0.47724566104458044,0.34587852634945515
60,95,1.0,30,0.15,0.0,0.24496497729205577,0.35948899769520104,0.4356702011128518,0.3157471705566969
60,95,1.25,10,0.0,0.0,0.35959223900367415,0.3474380123122985,0.46083113742517706,0.26435154385192244
60,95,1.25,10,0.02,0.0,0.3690796176397311,0.35660471731265675,0.4729895741594068,0.27132611926682815
60,95,1.25,10,0.04,0.1916213816655124,0.6712335513257692,0.6800373876119175,0.820770811840368,0.6359132693931209
60,95,1.25,10,0.06,0.15483469060459318,0.7121967001401548,0.7609381874592285,0.9019898956813397,0.7219689555339242
60,95,1.25,10,0.08,0.22096785228149773,0.7333361947148582,0.7817970195436097,0.9179070418920532,0.7599703740905774
60,95,1.25,10,0.15,0.20171814329800766,0.6694512983847127,0.7136904377265496,0.8379431772490393,0.6937652298297772
60,95,1.25,15,0.0,0.0,0.32891364208720153,0.3331745106105938,0.44852937785858094,0.2451073468752195
60,95,1.25,15,0.02,0.0,0.33759160540948163,0.34196489146756837,0.46036324849196153,0.2515741889091949
60,95,1.25,15,0.04,0.16515500043347217,0.6446821620053784,0.6712048794648746,0.8144245965086698,0.6226898564202594
60,95,1.25,15,0.06,0.12842023986309004,0.6874760659761165,0.7542731247398102,0.8978248431895672,0.7111051587067714
60,95,1.25,15,0.08,0.1966152586433993,0.7100290368122589,0.7761004816228801,0.914620296757111,0.7505013826399963
60,95,1.25,15,0.15,0.17948703627297788,0.6481745535137882,0.7084901561438257,0.8349427583226308,0.6851211336203398
60,95,1.25,20,0.0,0.0,0.21255411640042804,0.2317996385135201,0.3473275787011067,0.14192703403788992
60,95,1.25,20,0.02,0.0,0.21816208332579193,0.2379153737818153,0.3564913700526748,0.1456715962518568
60,95,1.25,20,0.04,0.11403915691373458,0.5279827908708269,0.5707258770128766,0.7145558663417267,0.5211818485712426
60,95,1.25,20,0.06,0.07797755965115621,0.5749473965311277,0.6583556582886788,0.8025811215858186,0.6142660023059302
60,95,1.25,20,0.08,0.148879367826596,0.601186338746425,0.6834615415270148,0.822611317258856,0.6572890739822076
60,95,1.25,20,0.15,0.13590967800649972,0.5488137336538362,0.6239214969461447,0.7509491804356,0.6000290551083073
60,95,1.25,25,0.0,0.0,0.057116298217075104,0.06566368766896637,0.2231094923541267,0.0
60,95,1.25,25,0.02,0.0,0.05862323826945047,0.0673961395964071,0.2289959492952491,0.0
60,95,1.25,25,0.04,0.00689353429479652,0.3583535733714891,0.3893919842889355,0.5769529687603567,0.337058046721304
60,95,1.25,25,0.06,0.0,0.4085076988360925,0.479704372868649,0.6664575439928477,0.4328156594459991
60,95,1.25,25,0.08,0.04638559998892483,0.43823169294212894,0.5085896586812421,0.6892004112526603,0.4793654560062176
60,95,1.25,25,0.15,0.04234469860173148,0.4000549515321708,0.46428365298618385,0.6291604225804774,0.4376053292295495
60,95,1.25,30,0.0,0.0,0.0,0.0,0.055685453312054364,0.0
60,95,1.25,30,0.02,0.0,0.0,0.0,0.05715464236228884,0.0
60,95,1.25,30,0.04,0.0,0.19358991525133293,0.25963795514606436,0.39396461031008134,0.19896010392529748
60,95,1.25,30,0.06,0.0,0.24683113582031924,0.3513453354805205,0.48615496388421464,0.29624789265016793
60,95,1.25,30,0.08,0.0,0.2799330880921887,0.38273295942344926,0.5127613577789376,0.34519268690111754
60,95,1.25,30,0.15,0.0,0.2555465973652298,0.34939101392681393,0.46809193273226213,0.315121078305294
60,95,1.5,10,0.0,0.006003266454136937,0.39919911929742435,0.381249892974704,0.488800026006906,0.28354089346938915
60,95,1.5,10,0.02,0.0061616549167535254,0.4097314745185711,0.3913086809497541,0.5016963858863531,0.29102175518824874
60,95,1.5,10,0.04,0.2086193377420606,0.7091751331842405,0.7115946200300182,0.8458974051327476,0.6515047001420075
60,95,1.5,10,0.06,0.17180787273424264,0.748409847236248,0.7904115198600313,0.925146975200077,0.7358348823913322
60,95,1.5,10,0.08,0.23659771487452394,0.7681081628545204,0.8099898457405136,0.9399630004796894,0.7727481858905204
60,95,1.5,10,0.15,0.21598640372470115,0.7011940916441518,0.7394272338081876,0.8580777215685921,0.7054298970883345
60,95,1.5,15,0.0,0.0,0.3697903189019761,0.3679264378245747,0.4773266244131832,0.26499157250960426
60,95,1.5,15,0.02,0.0,0.37954676075705407,0.37763370357519477,0.48992027335132604,0.2719830342573236
60,95,1.5,15,0.04,0.18287948346619273,0.6838868187080469,0.703672293951858,0.8403382830072954,0.6389221164555186
60,95,1.5,15,0.06,0.14610940247346832,0.7249049658349581,0.7846081406540425,0.9217226771808694,0.725569314282377
60,95,1.5,15,0.08,0.21292480780242629,0.74597544137536,0.8051225284524818,0.9373879912233277,0.7638476142044467
60,95,1.5,15,0.15,0.1943757720796538,0.6809894716652246,0.7349839349480164,0.855727035345229,0.6973047025124374
60,95,1.5,20,0.0,0.0,0.25582621189297194,0.268633423788986,0.37811643140577056,0.16360076437327395
60,95,1.5,20,0.02,0.0,0.26257585739139977,0.275720971097715,0.3880925470283102,0.16791716008043803
60,95,1.5,20,0.04,0.13281661953250162,0.5696348527654901,0.6053047500712668,0.7424803982184375,0.5392062905830183
60,95,1.5,20,0.06,0.09670092407729033,0.6147456427176748,0.690722259707612,0.8284114901549514,0.6304496278622146
60,95,1.5,20,0.08,0.1661782920116786,0.6394309210803812,0.7144524346539058,0.8472516956161216,0.6722958598691435
60,95,1.5,20,0.15,0.15170159901057556,0.5837266228364059,0.6522126051601035,0.7734430016909258,0.6137285184226734
60,95,1.5,25,0.0,0.0,0.10150906207818541,0.1038762496555555,0.254822867256869,0.0
60,95,1.5,25,0.02,0.0,0.10418724809689449,0.10661689087327529,0.2615460407978486,0.0
60,95,1.5,25,0.04,0.026665355550535688,0.40126229953692455,0.4255050512907847,0.6059386901151993,0.35698536238809847
60,95,1.5,25,0.06,0.0,0.44954545317479855,0.5135913279521195,0.6933484446273849,0.45087988737534956
60,95,1.5,25,0.08,0.06463858446359384,0.47769418455157286,0.5410723402834733,0.7148842340670171,0.4962192182398716
60,95,1.5,25,0.15,0.05900756652510829,0.43607965130268067,0.4939365918842754,0.6526067881826237,0.45299086875606853
60,95,1.5,30,0.0,0.0,0.0,0.0,0.08889548027838468,0.0
60,95,1.5,30,0.02,0.0,0.0,0.0,0.091240873167772,0.0
60,95,1.5,30,0.04,0.0,0.23771050010393494,0.2966336549815995,0.424612551733146,0.2202041482835763
60,95,1.5,30,0.06,0.0,0.2890644515068301,0.38611733673736576,0.5146914624814959,0.3156211298191797
60,95,1.5,30,0.08,0.0,0.320570473337337,0.41608824950784007,0.540058454751161,0.3633362408097579
60,95,1.5,30,0.15,0.0,0.2926438394097531,0.37984054364583525,0.49301103142383057,0.3316840487532438
60,95,2.0,10,0.0,0.08574308846705953,0.5850604076823293,0.5826755457135474,0.6907748539192565,0.4951221486050505
60,95,2.0,10,0.02,0.0880053095538002,0.600496473900085,0.5980486904162187,0.7090000598067955,0.5081853095562624
60,95,2.0,10,0.04,0.287422233445601,0.8975537532958034,0.9158214744725411,1.0,0.8653288116318093
60,95,2.0,10,0.06,0.24939350738602423,0.930468947391004,0.9868923885706681,1.0,0.9415642898751296
60,95,2.0,10,0.08,0.31040998971611805,0.944486457296618,1.0,1.0,0.9717541196242491
60,95,2.0,10,0.15,0.2833684906659118,0.8622071155097321,0.9132447240431841,1.0,0.8870993437683578
60,95,2.0,15,0.0,0.0598233185895451,0.5602757530842187,0.5738606338082722,0.6838277979700526,0.4813664676868993
60,95,2.0,15,0.02,0.061401679892070085,0.5750579080741329,0.589001208400092,0.701869714723284,0.49406670269282355
60,95,2.0,15,0.04,0.2640040521261846,0.8769904718615744,0.9124915849859856,1.0,0.8576172824242785
60,95,2.0,15,0.06,0.2259729747073763,0.9115385054488496,0.9855141613025258,1.0,0.9359933174937685
60,95,2.0,15,0.08,0.2889213774150234,0.9267908463184459,0.9998183773377239,1.0,0.9673991619893262
60,95,2.0,15,0.15,0.263751868018456,0.846053065252278,0.9127187716650271,1.0,0.8831237701309116
60,95,2.0,20,0.0,0.011366741340279457,0.4531856218537015,0.481368222214818,0.5914827265023518,0.38698392365977974
60,95,2.0,20,0.02,0.01166663818802132,0.4651423414949792,0.49406850351170656,0.6070882373403111,0.39719399665805094
60,95,2.0,20,0.04,0.21692083734082543,0.7698307665720336,0.8211279789723549,0.958407495740849,0.7651020088091642
60,95,2.0,20,0.06,0.1794838109489872,0.8082594239953994,0.8984019736582641,1.0,0.8478368329251228
60,95,2.0,20,0.08,0.24498335449425643,0.8269295775649069,0.9157272294461577,1.0,0.8826027538984703
60,95,2.0,20,0.15,0.2236415247614701,0.7548912536477023,0.8359532600969392,0.9572129972499038,0.8057144374074948
60,95,2.0,25,0.0,0.0,0.2988908019430089,0.3165979895575636,0.4670436126654519,0.22061759528562672
60,95,2.0,25,0.02,0.0,0.30677665125035286,0.3249510202310692,0.4793659575669626,0.22643830672826268
60,95,2.0,25,0.04,0.11180548754431505,0.6016309592014148,0.6414747722840626,0.8208300998603977,0.5829278555172333
60,95,2.0,25,0.06,0.07768675136855092,0.6432572486250732,0.7214639731335102,0.900068661750947,0.6683649215292111
60,95,2.0,25,0.08,0.1444469266046275,0.6654058951772254,0.7425557330870153,0.9152788688638144,0.7066502895880359
60,95,2.0,25,0.15,0.131863370797834,0.6074387759524742,0.677867672727402,0.8355439586385247,0.6450901472994846
60,95,2.0,30,0.0,0.0,0.149026901304593,0.19889938965745751,0.30115005722665183,0.09623434507929411
60,95,2.0,30,0.02,0.0,0.15295878438290159,0.20414709418354163,0.3090955140782636,0.09877336447549993
60,95,2.0,30,0.04,0.024348688860212374,0.43820835756637116,0.5115272913498791,0.6397073992997276,0.44511505905966026
60,95,2.0,30,0.06,0.0,0.48293125787382424,0.592990792337991,0.7216610913716027,0.5321523447943671
60,95,2.0,30,0.08,0.060687490813870315,0.5084529509188781,0.6166183646344888,0.7407156587727625,0.5728663160984749
60,95,2.0,30,0.15,0.055400674088994135,0.4641588545789962,0.5629013920046785,0.6761878972741816,0.5229608218943999
120,40,0.5,10,0.0,0.0,0.14182612205034317,0.17152978218531345,0.041820860321831084,0.04517842554302832
120,40,0.5,10,0.02,0.0,0.14556802183133696,0.1760553748273098,0.04292424992183482,0.04637040018210866
120,40,0.5,10,0.04,0.0,0.43578889081603084,0.48824245877648625,0.37243752876218356,0.39764441277057433
120,40,0.5,10,0.06,0.0,0.4816025487561107,0.5720426727211348,0.4630692308789535,0.48771115533632364
120,40,0.5,10,0.08,0.0,0.5078553282710878,0.5969228359115739,0.4894618935427921,0.5305667890153067
120,40,0.5,10,0.15,0.0,0.4636132940838541,0.5449216476923743,0.44682221129078437,0.48434623620917827
120,40,0.5,15,0.0,0.0,0.10763213322613023,0.15423267597362136,0.021696409063907497,0.02211628471317876
120,40,0.5,15,0.02,0.0,0.1104718686001381,0.1583019067197232,0.0222688409061523,0.022699794434300893
120,40,0.5,15,0.04,0.0,0.4054151149274555,0.47608631244935207,0.35771388384917724,0.3802534177736784
